    0.399046421051025391E+00   -0.115199519633024624E+04   -0.766540241787543764E+01    1
    0.399279594421386719E+00   -0.115185502711608024E+04   -0.766590241787546045E+01    1
    0.403438568115234375E+00   -0.114935637417579733E+04   -0.766640241787553922E+01    1
    0.790854930877685547E+01   -0.114902338962950807E+04   -0.766690241787546345E+01    1
    0.790792369842529297E+01   -0.114864782669995066E+04   -0.766740241787543919E+01    1
    0.406264781951904297E+00   -0.114766000395626520E+04   -0.766790241787549931E+01    1
    0.406898021697998047E+00   -0.114728009153403991E+04   -0.766840241787550170E+01    1
    0.790381240844726562E+01   -0.114618131792960367E+04   -0.766890241787548455E+01    1
    0.408751487731933594E+00   -0.114616847261656540E+04   -0.766940241787543098E+01    1
    0.790142154693603516E+01   -0.114474819891518450E+04   -0.766990241787538540E+01    1
    0.411281585693359375E+00   -0.114465192999589544E+04   -0.767040241787545618E+01    1
    0.789717435836791992E+01   -0.114220462447061936E+04   -0.767090241787545679E+01    1
    0.415465831756591797E+00   -0.114214613731651525E+04   -0.767140241787538013E+01    1
    0.416316509246826172E+00   -0.114163704017616988E+04   -0.767190241787540472E+01    1
    0.789504814147949219E+01   -0.114093235071120671E+04   -0.767240241787541066E+01    1
    0.418386936187744141E+00   -0.114039845462553262E+04   -0.767290241787546101E+01    1
    0.789375686645507812E+01   -0.114016003782424332E+04   -0.767340241787544386E+01    1
    0.419972419738769531E+00   -0.113945043907434729E+04   -0.767390241787542760E+01    1
    0.788929224014282227E+01   -0.113749179618574112E+04   -0.767440241787542377E+01    1
    0.423437595367431641E+00   -0.113737989061346002E+04   -0.767490241787538707E+01    1
    0.425093173980712891E+00   -0.113639130996176368E+04   -0.767540241787545607E+01    1
    0.425097465515136719E+00   -0.113638874796658160E+04   -0.767590241787547090E+01    1
    0.425666809082031250E+00   -0.113604888273338338E+04   -0.767640241787545463E+01    1
    0.788558769226074219E+01   -0.113528022927135703E+04   -0.767690241787549255E+01    1
    0.788407135009765625E+01   -0.113437562604985033E+04   -0.767740241787549405E+01    1
    0.788312387466430664E+01   -0.113381057802215082E+04   -0.767790241787542893E+01    1
    0.431631565093994141E+00   -0.113249138576855125E+04   -0.767840241787545175E+01    1
    0.431875228881835938E+00   -0.113234618094860161E+04   -0.767890241787553851E+01    1
    0.787945890426635742E+01   -0.113162624384743299E+04   -0.767940241787548761E+01    1
    0.787871980667114258E+01   -0.113118599970038144E+04   -0.767990241787540029E+01    1
    0.787254810333251953E+01   -0.112751323117131574E+04   -0.768040241787543998E+01    1
    0.440111637115478516E+00   -0.112744350467130744E+04   -0.768090241787547345E+01    1
    0.787073135375976562E+01   -0.112643324811205935E+04   -0.768140241787542788E+01    1
    0.787011384963989258E+01   -0.112606628750889513E+04   -0.768190241787541428E+01    1
    0.786829042434692383E+01   -0.112498304717052588E+04   -0.768240241787548683E+01    1
    0.445734500885009766E+00   -0.112410276053126017E+04   -0.768290241787552031E+01    1
    0.446362972259521484E+00   -0.112372967754976526E+04   -0.768340241787545253E+01    1
    0.786451053619384766E+01   -0.112273922739860609E+04   -0.768390241787540251E+01    1
    0.449347496032714844E+00   -0.112195882063452723E+04   -0.768440241787543332E+01    1
    0.785710525512695312E+01   -0.111834992576934246E+04   -0.768490241787542860E+01    1
    0.459197044372558594E+00   -0.111612473779074139E+04   -0.768540241787545586E+01    1
    0.459289550781250000E+00   -0.111607001798634565E+04   -0.768590241787552308E+01    1
    0.460911273956298828E+00   -0.111511095144480851E+04   -0.768640241787546064E+01    1
    0.784901142120361328E+01   -0.111356253683335058E+04   -0.768690241787539996E+01    1
    0.466941356658935547E+00   -0.111154852820607221E+04   -0.768740241787541834E+01    1
    0.784318208694458008E+01   -0.111012106062553949E+04   -0.768790241787541095E+01    1
    0.784119701385498047E+01   -0.110895036986471223E+04   -0.768840241787545686E+01    1
    0.471712589263916016E+00   -0.110873392521671917E+04   -0.768890241787545570E+01    1
    0.476027488708496094E+00   -0.110619165467554467E+04   -0.768940241787537015E+01    1
    0.476909160614013672E+00   -0.110567255406029585E+04   -0.768990241787534590E+01    1
    0.783382177352905273E+01   -0.110460636728783720E+04   -0.769040241787534740E+01    1
    0.782927989959716797E+01   -0.110193554223064939E+04   -0.769090241787540485E+01    1
    0.782673549652099609E+01   -0.110044076182306389E+04   -0.769140241787548629E+01    1
    0.486095905303955078E+00   -0.110027108816029408E+04   -0.769190241787550288E+01    1
    0.782587146759033203E+01   -0.109993339957721810E+04   -0.769240241787542711E+01    1
    0.782500410079956055E+01   -0.109942419746310838E+04   -0.769290241787541618E+01    1
    0.782326793670654297E+01   -0.109840531504185969E+04   -0.769340241787544521E+01    1
    0.493457794189453125E+00   -0.109595231627623389E+04   -0.769390241787543161E+01    1
    0.496812820434570312E+00   -0.109398700313547715E+04   -0.769440241787547752E+01    1
    0.497789859771728516E+00   -0.109341500993189902E+04   -0.769490241787550211E+01    1
    0.781428194046020508E+01   -0.109313951591895602E+04   -0.769540241787548762E+01    1
    0.499497413635253906E+00   -0.109241571454957034E+04   -0.769590241787547935E+01    1
    0.781176137924194336E+01   -0.109166478579068576E+04   -0.769640241787546309E+01    1
    0.501441955566406250E+00   -0.109127829704399437E+04   -0.769690241787548679E+01    1
    0.780972337722778320E+01   -0.109047313466311380E+04   -0.769740241787553892E+01    1
    0.780933809280395508E+01   -0.109024792762616357E+04   -0.769790241787554663E+01    1
    0.505871772766113281E+00   -0.108868943080864392E+04   -0.769840241787550283E+01    1
    0.780399751663208008E+01   -0.108712869227743658E+04   -0.769890241787546081E+01    1
    0.780323791503906250E+01   -0.108668540744609163E+04   -0.769940241787541346E+01    1
    0.780292510986328125E+01   -0.108650288886539124E+04   -0.769990241787541674E+01    1
    0.780269002914428711E+01   -0.108636573200411522E+04   -0.770040241787546886E+01    1
    0.780090093612670898E+01   -0.108532218288827835E+04   -0.770090241787550411E+01    1
    0.779938173294067383E+01   -0.108443645823831594E+04   -0.770140241787552160E+01    1
    0.515590190887451172E+00   -0.108302080929278281E+04   -0.770190241787546093E+01    1
    0.779115676879882812E+01   -0.107964755772958779E+04   -0.770240241787544377E+01    1
    0.779023313522338867E+01   -0.107911045760624074E+04   -0.770290241787541152E+01    1
    0.778989124298095703E+01   -0.107891167921627653E+04   -0.770340241787536772E+01    1
    0.778887891769409180E+01   -0.107832321633402580E+04   -0.770390241787537811E+01    1
    0.778390741348266602E+01   -0.107543566970075926E+04   -0.770440241787544711E+01    1
    0.778361463546752930E+01   -0.107526574181915612E+04   -0.770490241787551877E+01    1
    0.529098510742187500E+00   -0.107516668982045940E+04   -0.770540241787547853E+01    1
    0.529486656188964844E+00   -0.107494144258049505E+04   -0.770590241787539387E+01    1
    0.529696464538574219E+00   -0.107481969735210555E+04   -0.770640241787539804E+01    1
    0.530253410339355469E+00   -0.107449655327271194E+04   -0.770690241787543950E+01    1
    0.531780719757080078E+00   -0.107361065169865287E+04   -0.770740241787540370E+01    1
    0.778000116348266602E+01   -0.107316961779333792E+04   -0.770790241787536523E+01    1
    0.535589694976806641E+00   -0.107140291723197970E+04   -0.770840241787545910E+01    1
    0.777680730819702148E+01   -0.107131864681335310E+04   -0.770890241787551211E+01    1
    0.777600288391113281E+01   -0.107085270703820015E+04   -0.770940241787541414E+01    1
    0.777263689041137695E+01   -0.106890417451987014E+04   -0.770990241787536501E+01    1
    0.777057027816772461E+01   -0.106770873610473564E+04   -0.771040241787537894E+01    1
    0.542436122894287109E+00   -0.106744046948808909E+04   -0.771090241787541064E+01    1
    0.776675224304199219E+01   -0.106550197898482133E+04   -0.771140241787547520E+01    1
    0.546995162963867188E+00   -0.106480603322167326E+04   -0.771190241787552644E+01    1
    0.547040462493896484E+00   -0.106477987362425597E+04   -0.771240241787545866E+01    1
    0.547894477844238281E+00   -0.106428675781419042E+04   -0.771290241787547437E+01    1
    0.776428794860839844E+01   -0.106407889868510551E+04   -0.771340241787546699E+01    1
    0.549728870391845703E+00   -0.106322795830423411E+04   -0.771390241787539388E+01    1
    0.776102399826049805E+01   -0.106219552897047720E+04   -0.771440241787539627E+01    1
    0.552652835845947266E+00   -0.106154137742414105E+04   -0.771490241787543329E+01    1
    0.775981473922729492E+01   -0.106149819318075106E+04   -0.771540241787552272E+01    1
    0.552800178527832031E+00   -0.106145642447298496E+04   -0.771590241787549758E+01    1
    0.554599761962890625E+00   -0.106041912406105484E+04   -0.771640241787537828E+01    1
    0.557119369506835938E+00   -0.105896766415589627E+04   -0.771690241787537090E+01    1
    0.775490570068359375E+01   -0.105866973164178307E+04   -0.771740241787537329E+01    1
    0.560478210449218750E+00   -0.105703433011704260E+04   -0.771790241787534104E+01    1
    0.562502861022949219E+00   -0.105586982214768977E+04   -0.771840241787542158E+01    1
    0.563580989837646484E+00   -0.105524998789837855E+04   -0.771890241787544706E+01    1
    0.565005779266357422E+00   -0.105443113796689477E+04   -0.771940241787543879E+01    1
    0.774696636199951172E+01   -0.105410344984000153E+04   -0.771990241787548115E+01    1
    0.774474573135375977E+01   -0.105282806711443936E+04   -0.772040241787546844E+01    1
    0.568777561187744141E+00   -0.105226500085369935E+04   -0.772090241787548504E+01    1
    0.774114990234375000E+01   -0.105076453500295929E+04   -0.772140241787542703E+01    1
    0.571555614471435547E+00   -0.105067101848646735E+04   -0.772190241787537612E+01    1
    0.773758459091186523E+01   -0.104872055849638900E+04   -0.772240241787547976E+01    1
    0.773556995391845703E+01   -0.104756647577839522E+04   -0.772290241787544485E+01    1
    0.773476028442382812E+01   -0.104710284038619920E+04   -0.772340241787541615E+01    1
    0.772559165954589844E+01   -0.104185999368729904E+04   -0.772390241787547804E+01    1
    0.772554063796997070E+01   -0.104183085591908002E+04   -0.772440241787539872E+01    1
    0.588784217834472656E+00   -0.104081322148868253E+04   -0.772490241787538601E+01    1
    0.772208070755004883E+01   -0.103985590580397411E+04   -0.772540241787545945E+01    1
    0.772037649154663086E+01   -0.103888383262166599E+04   -0.772590241787544940E+01    1
    0.771920537948608398E+01   -0.103821610767808397E+04   -0.772640241787537452E+01    1
    0.593853950500488281E+00   -0.103792148478788067E+04   -0.772690241787544263E+01    1
    0.771700525283813477E+01   -0.103696226990624382E+04   -0.772740241787554361E+01    1
    0.596176147460937500E+00   -0.103659829466079441E+04   -0.772790241787550869E+01    1
    0.771512174606323242E+01   -0.103588948705115445E+04   -0.772840241787547821E+01    1
    0.771387243270874023E+01   -0.103517823279896629E+04   -0.772890241787540688E+01    1
    0.771065044403076172E+01   -0.103334505517191383E+04   -0.772940241787543680E+01    1
    0.606107234954833984E+00   -0.103094928624999375E+04   -0.772990241787551913E+01    1
    0.606168270111083984E+00   -0.103091461697768818E+04   -0.773040241787554283E+01    1
    0.607010364532470703E+00   -0.103043635020297961E+04   -0.773090241787545907E+01    1
    0.770136928558349609E+01   -0.102807374530716265E+04   -0.773140241787540727E+01    1
    0.769855785369873047E+01   -0.102647968936878056E+04   -0.773190241787546206E+01    1
    0.769813728332519531E+01   -0.102624133859022072E+04   -0.773240241787551064E+01    1
    0.769768810272216797E+01   -0.102598680472700471E+04   -0.773290241787549970E+01    1
    0.620197772979736328E+00   -0.102296137437335062E+04   -0.773340241787543992E+01    1
    0.769152593612670898E+01   -0.102249819439670262E+04   -0.773390241787540411E+01    1
    0.622525691986083984E+00   -0.102164473709009121E+04   -0.773440241787539939E+01    1
    0.624023437500000000E+00   -0.102079809230353646E+04   -0.773490241787549948E+01    1
    0.768764448165893555E+01   -0.102030389082809927E+04   -0.773540241787545479E+01    1
    0.628206729888916016E+00   -0.101843526424494951E+04   -0.773590241787546251E+01    1
    0.767687654495239258E+01   -0.101422907013059080E+04   -0.773640241787552796E+01    1
    0.767601537704467773E+01   -0.101374403629023982E+04   -0.773690241787546373E+01    1
    0.767372465133666992E+01   -0.101245441314208392E+04   -0.773740241787539951E+01    1
    0.767032194137573242E+01   -0.101054031961346129E+04   -0.773790241787540012E+01    1
    0.643871307373046875E+00   -0.100961239219044774E+04   -0.773840241787546645E+01    1
    0.645975589752197266E+00   -0.100843017342605526E+04   -0.773890241787540667E+01    1
    0.766604566574096680E+01   -0.100813745463082500E+04   -0.773940241787534600E+01    1
    0.766406011581420898E+01   -0.100702275684579377E+04   -0.773990241787547273E+01    1
    0.648500919342041016E+00   -0.100701233905464142E+04   -0.774040241787552752E+01    1
    0.766367673873901367E+01   -0.100680759966948631E+04   -0.774090241787544020E+01    1
    0.766212606430053711E+01   -0.100593757698757918E+04   -0.774140241787546035E+01    1
    0.766048240661621094E+01   -0.100501580507999893E+04   -0.774190241787551425E+01    1
    0.765835857391357422E+01   -0.100382538860845750E+04   -0.774240241787546513E+01    1
    0.765776634216308594E+01   -0.100349356909727157E+04   -0.774290241787549327E+01    1
    0.655957698822021484E+00   -0.100283172018389473E+04   -0.774340241787545835E+01    1
    0.661310195922851562E+00   -0.999836345231832411E+03   -0.774390241787540923E+01    1
    0.661828994750976562E+00   -0.999546257693250254E+03   -0.774440241787546046E+01    1
    0.666121482849121094E+00   -0.997147755452324077E+03   -0.774490241787539979E+01    1
    0.666249752044677734E+00   -0.997076128176357088E+03   -0.774540241787533912E+01    1
    0.764352989196777344E+01   -0.995533965509706377E+03   -0.774590241787544898E+01    1
    0.764250421524047852E+01   -0.994961761663548714E+03   -0.774640241787545136E+01    1
    0.764233493804931641E+01   -0.994867341599712518E+03   -0.774690241787538625E+01    1
    0.670577526092529297E+00   -0.994660982641439887E+03   -0.774740241787548456E+01    1
    0.764123725891113281E+01   -0.994255185287759559E+03   -0.774790241787552780E+01    1
    0.763621044158935547E+01   -0.991454280788475558E+03   -0.774840241787548489E+01    1
    0.763599491119384766E+01   -0.991334279277032692E+03   -0.774890241787539136E+01    1
    0.763426208496093750E+01   -0.990369758457316948E+03   -0.774940241787534223E+01    1
    0.763410806655883789E+01   -0.990284052420173566E+03   -0.774990241787536682E+01    1
    0.763266658782958984E+01   -0.989482102198780694E+03   -0.775040241787542961E+01    1
    0.680027961730957031E+00   -0.989397515649500292E+03   -0.775090241787542755E+01    1
    0.762996959686279297E+01   -0.987982555002121103E+03   -0.775140241787544859E+01    1
    0.684205532073974609E+00   -0.987075351687379452E+03   -0.775190241787551582E+01    1
    0.762696075439453125E+01   -0.986310989469038532E+03   -0.775240241787545425E+01    1
    0.762436628341674805E+01   -0.984870791455123936E+03   -0.775290241787541223E+01    1
    0.762331914901733398E+01   -0.984289829314527879E+03   -0.775340241787547058E+01    1
    0.762217950820922852E+01   -0.983657742931479447E+03   -0.775390241787551204E+01    1
    0.691442489624023438E+00   -0.983059190833394950E+03   -0.775440241787548512E+01    1
    0.761989259719848633E+01   -0.982389965522269677E+03   -0.775490241787539958E+01    1
    0.693693637847900391E+00   -0.981811621354091471E+03   -0.775540241787545526E+01    1
    0.761883163452148438E+01   -0.981802091895077297E+03   -0.775590241787552870E+01    1
    0.695052623748779297E+00   -0.981058874039519196E+03   -0.775640241787542895E+01    1
    0.702889442443847656E+00   -0.976723796460424182E+03   -0.775690241787541446E+01    1
    0.760847806930541992E+01   -0.976074692416994594E+03   -0.775740241787541862E+01    1
    0.704090118408203125E+00   -0.976060488987686540E+03   -0.775790241787543788E+01    1
    0.704661846160888672E+00   -0.975744721897084901E+03   -0.775840241787552909E+01    1
    0.760682439804077148E+01   -0.975161500749070001E+03   -0.775890241787555457E+01    1
    0.760613393783569336E+01   -0.974780343744937454E+03   -0.775940241787543705E+01    1
    0.708157539367675781E+00   -0.973815176686977566E+03   -0.775990241787542256E+01    1
    0.760157155990600586E+01   -0.972263676576562034E+03   -0.776040241787542939E+01    1
    0.760001039505004883E+01   -0.971403282470146564E+03   -0.776090241787543800E+01    1
    0.759269046783447266E+01   -0.967374301778625977E+03   -0.776140241787549101E+01    1
    0.724797725677490234E+00   -0.964656967656690995E+03   -0.776190241787543389E+01    1
    0.758301115036010742E+01   -0.962059846079318731E+03   -0.776240241787543539E+01    1
    0.758280658721923828E+01   -0.961947691878253409E+03   -0.776290241787546531E+01    1
    0.757725095748901367E+01   -0.958904311213505935E+03   -0.776340241787542595E+01    1
    0.757351207733154297E+01   -0.956858928239890588E+03   -0.776390241787541147E+01    1
    0.741027832031250000E+00   -0.955767132159669359E+03   -0.776440241787544849E+01    1
    0.756796455383300781E+01   -0.953828234422997184E+03   -0.776490241787549706E+01    1
    0.746425151824951172E+00   -0.952820156912093012E+03   -0.776540241787544705E+01    1
    0.756525135040283203E+01   -0.952347764459065047E+03   -0.776590241787538194E+01    1
    0.756406736373901367E+01   -0.951702086686305961E+03   -0.776640241787544827E+01    1
    0.754965305328369141E+00   -0.948166694211909544E+03   -0.776690241787546221E+01    1
    0.755186080932617188E+00   -0.948046550051705253E+03   -0.776740241787543351E+01    1
    0.756041049957275391E+00   -0.947581356936135535E+03   -0.776790241787543323E+01    1
    0.755398178100585938E+01   -0.946211086640166968E+03   -0.776840241787546582E+01    1
    0.759862422943115234E+00   -0.945503557522510619E+03   -0.776890241787546465E+01    1
    0.755174398422241211E+01   -0.944994945542548408E+03   -0.776940241787542796E+01    1
    0.755132961273193359E+01   -0.944769841342317704E+03   -0.776990241787541436E+01    1
    0.755035209655761719E+01   -0.944238921869281853E+03   -0.777040241787541586E+01    1
    0.754624605178833008E+01   -0.942010470963728267E+03   -0.777090241787548486E+01    1
