b_eta_lead,h_l_pt,h_lbar_pt,h_l_pt_lead,h_l_pt_trail,h_l_eta,h_lbar_eta,h_l_eta_lead,h_l_eta_trail,h_ll_pt,h_ll_m,h_l_abs_diff_phi,h_l_diff_abs_eta,h_b_pt_lead,h_b_pt_trail,h_b_eta_lead,h_b_eta_trail,h_bb_pt,h_bb_m,
-1.30196,118.364,121.529,121.529,118.364,-0.722713,1.89798,1.89798,-0.722713,44.3892,474.948,2.7703,-1.17527,330.048,34.4869,-1.30196,2.2404,321.914,633.408,
2.20254,75.6457,30.5128,75.6457,30.5128,-1.11669,1.97268,-1.11669,1.97268,71.4068,228.811,1.91422,-0.855988,198.927,119.823,2.20254,-0.415177,104.544,610.692,
-0.365038,134.326,194.342,194.342,134.326,-1.54365,1.16821,1.16821,-1.54365,130.705,658.431,2.40651,0.375443,391.253,173.492,-0.365038,-1.36472,426.342,462.148,
-1.11611,94.4315,188.433,188.433,94.4315,-1.6767,0.859251,0.859251,-1.6767,119.627,506.194,2.57956,0.817445,67.8806,59.2969,-1.11611,1.84892,9.67337,295.088,
0.299483,639.773,110.769,639.773,110.769,2.00528,-0.0647181,2.00528,-0.0647181,533.033,841.432,2.89524,1.94056,430.411,57.3998,0.299483,1.52736,376.781,373.295,
-0.830642,43.616,456.841,456.841,43.616,-1.09559,0.837198,0.837198,-1.09559,421.367,416.654,2.54899,0.258389,124.983,121.166,-0.830642,0.544036,47.4376,304.494,
2.2655,28.8161,45.5384,45.5384,28.8161,1.5428,-1.9751,-1.9751,1.5428,55.5657,209.989,1.50085,-0.432298,161.792,95.681,2.2655,-1.43695,66.8423,813.209,
-0.162864,398.989,150.538,398.989,150.538,0.0380921,-0.390111,0.0380921,-0.390111,248.465,501.425,3.13067,-0.352019,206.265,142.21,-0.162864,-1.14555,81.3639,382.538,
1.27831,67.0006,21.3008,67.0006,21.3008,0.253423,0.391019,0.253423,0.391019,45.9226,75.6,3.26124,-0.137596,398.698,367.37,1.27831,-0.447109,31.3998,1069.79,
0.126781,509.93,331.772,509.93,331.772,0.576432,-1.41199,0.576432,-1.41199,179.76,1263.58,3.19983,-0.835557,102.799,58.322,0.126781,-1.0151,69.155,176.397,
1.39034,127.302,54.4279,127.302,54.4279,-1.73071,2.14117,-1.73071,2.14117,88.1649,586.811,2.53625,-0.410457,139.342,117.71,1.39034,-1.41256,80.3725,547.601,
-0.23895,397.266,86.2807,397.266,86.2807,-0.191169,0.0217188,-0.191169,0.0217188,416.81,248.287,1.44699,0.16945,1038.49,122.288,-0.23895,-0.56383,918.136,721.357,
1.78231,152.136,24.889,152.136,24.889,-1.89229,1.57688,-1.89229,1.57688,144.693,352.892,4.32958,0.315409,141.835,81.8602,1.78231,-1.04026,99.63,462.189,
0.903719,113.007,114.441,114.441,113.007,-0.928609,0.590719,0.590719,-0.928609,63.1284,289.489,2.57924,0.33789,283.12,53.4724,0.903719,0.214845,230.445,262.295,
-0.758892,54.915,56.2086,56.2086,54.915,1.38986,-0.674873,-0.674873,1.38986,63.5273,163.902,1.92468,0.714988,276.979,55.862,-0.758892,2.28633,224.084,598.573,
-0.52631,33.1011,232.398,232.398,33.1011,-0.499248,-1.39141,-1.39141,-0.499248,230.881,154.026,4.59522,-0.89216,565.001,148.756,-0.52631,-1.97493,598.43,602.029,
-0.0822417,116.587,123.075,123.075,116.587,0.277758,-0.879962,-0.879962,0.277758,141.427,242.723,1.8802,-0.602205,536.933,201.455,-0.0822417,1.48774,520.893,777.003,
0.829476,322.405,39.8313,322.405,39.8313,-0.61967,1.64878,-0.61967,1.64878,332.636,346.875,1.3703,-1.02911,557.828,51.8446,0.829476,1.3186,506.711,352.91,
1.29949,103.953,150.784,150.784,103.953,0.741608,-1.50978,-1.50978,0.741608,77.7385,421.985,3.64242,-0.768174,354.757,71.9593,1.29949,-1.38473,318.15,637.66,
0.274503,416.758,266.957,416.758,266.957,-0.479776,0.705338,-0.479776,0.705338,150.631,787.528,3.09424,-0.225562,283.559,175.197,0.274503,-0.786334,166.418,495.035,
-2.17149,101.305,251.185,251.185,101.305,-2.00325,0.222696,0.222696,-2.00325,150.5,537.719,3.22712,1.78055,320.964,102.528,-2.17149,0.700963,224.128,807.061,
-2.00885,81.7287,59.573,81.7287,59.573,-1.5889,1.20826,-1.5889,1.20826,51.1891,296.217,2.46757,0.380639,232.83,104.799,-2.00885,0.160606,128.884,515.809,
1.83771,138.699,36.975,138.699,36.975,-0.283833,1.50433,-0.283833,1.50433,102.215,204.143,3.00182,-1.22049,310.809,280.882,1.83771,-0.281759,90.9711,952.25,
-0.054426,251.936,92.751,251.936,92.751,-1.63029,0.370758,-1.63029,0.370758,213.967,449.772,4.11487,1.25953,338.588,250.146,-0.054426,-1.95764,322.835,811.911,
-0.479261,118.095,39.5449,118.095,39.5449,-0.92293,-0.880786,-0.92293,-0.880786,78.6788,136.632,3.20746,0.042144,468.716,396.423,-0.479261,-0.471043,102.846,860.507,
0.109345,90.9767,157.231,157.231,90.9767,0.784442,0.540678,0.540678,0.784442,72.6096,239.143,2.89257,0.243764,555.026,122.937,0.109345,0.261569,441.895,523.588,
0.591007,82.5347,119.638,119.638,82.5347,0.783192,-1.9752,-1.9752,0.783192,68.2985,415.749,3.72697,-1.192,99.9775,68.5224,0.591007,-2.02326,134.226,302.051,
0.531847,226.45,412.279,412.279,226.45,1.15018,0.476717,0.476717,1.15018,207.664,639.39,2.83706,0.673464,122.577,62.4137,0.531847,0.632551,88.1082,164.748,
-1.68231,31.3073,28.3762,31.3073,28.3762,2.70963,-1.99827,2.70963,-1.99827,19.8606,315.989,3.81318,0.711357,199.157,51.0614,-1.68231,2.26434,195.195,730.068,
-0.380704,35.8423,58.1536,58.1536,35.8423,-0.591579,-2.30028,-2.30028,-0.591579,62.1833,112.635,1.76384,-1.7087,671.887,462.617,-0.380704,-2.01846,212.019,1525.68,
-0.571221,78.156,173.098,173.098,78.156,0.887418,0.0771782,0.0771782,0.887418,131.583,234.931,2.33677,0.81024,412.593,85.55,-0.571221,0.502747,451.862,305.685,
0.117322,161.716,82.2795,161.716,82.2795,0.434519,2.3718,0.434519,2.3718,103.089,341.4,2.56399,-1.93728,201.955,127.33,0.117322,1.59931,85.5592,412.769,
1.00161,36.5185,230.057,230.057,36.5185,0.931286,-0.240484,-0.240484,0.931286,195.762,213.675,2.81924,0.690802,850.685,500.065,1.00161,-0.297382,353.187,1602.76,
0.713227,95.1912,361.566,361.566,95.1912,-2.08101,0.779569,0.779569,-2.08101,271.434,818.18,2.85948,1.30144,73.9881,48.0702,0.713227,-1.66082,87.2611,199.1,
1.07297,132.539,82.2416,132.539,82.2416,-1.42831,1.04604,-1.42831,1.04604,127.491,372.053,1.9503,0.38227,392.69,123.127,1.07297,-1.154,286.774,737.917,
0.387642,174.771,48.7857,174.771,48.7857,0.362714,-0.893719,0.362714,-0.893719,129.571,220.262,2.81228,-0.531006,424.1,89.2631,0.387642,-1.49861,339.523,574.644,
2.22859,48.4446,152.368,152.368,48.4446,-1.30158,1.36681,1.36681,-1.30158,166.277,323.793,1.42907,-0.0652284,95.3273,59.2266,2.22859,-1.99258,38.2362,629.942,
-1.38574,33.9134,102.943,102.943,33.9134,-1.19819,1.57895,1.57895,-1.19819,70.2779,251.274,3.36523,-0.380761,136.418,58.9419,-1.38574,1.26973,155.948,336.823,
0.739351,192.989,36.5457,192.989,36.5457,0.620361,-1.14207,0.620361,-1.14207,177.244,222.419,4.17959,-0.521709,457.795,316.403,0.739351,-0.756076,517.881,850.093,
1.37399,104.512,82.4683,104.512,82.4683,-1.13442,0.662952,-1.13442,0.662952,129.152,233.403,1.63138,0.471467,242.933,113.279,1.37399,-1.9557,343.022,851.498,
-0.0383529,27.373,533.536,533.536,27.373,0.371697,0.429408,0.429408,0.371697,544.589,134.501,5.10469,-0.057712,482.031,223.99,-0.0383529,1.20888,487.053,678.362,
1.38222,21.3675,82.5756,82.5756,21.3675,-1.86745,1.03919,1.03919,-1.86745,101.483,171.329,0.541749,0.828267,90.2525,62.3285,1.38222,-1.87983,59.1314,395.26,
0.551439,101.19,169.448,169.448,101.19,1.35348,-0.756179,-0.756179,1.35348,250.403,345.99,0.80578,0.597297,448.786,209.775,0.551439,0.954109,304.397,600.433,
0.287179,48.6675,31.7677,48.6675,31.7677,1.56086,-1.86115,1.56086,-1.86115,26.7901,223.758,3.67662,-0.300289,236.73,152.034,0.287179,-2.44714,128.316,793.568,
1.51724,64.8725,26.819,64.8725,26.819,1.74977,-0.0945621,1.74977,-0.0945621,47.642,118.049,2.44007,1.65521,260.194,74.1184,1.51724,-1.96369,186.077,817.004,
-0.0720921,85.4822,52.6597,85.4822,52.6597,-1.11542,0.101076,-1.11542,0.101076,55.832,153.266,3.82817,1.01434,686.023,327.535,-0.0720921,-0.110279,366.937,948.481,
-0.115428,140.02,290.991,290.991,140.02,-1.14915,-0.214668,-0.214668,-1.14915,189.888,433.542,3.72022,0.934479,136.561,121.746,-0.115428,-1.05983,101.695,270.972,
1.48399,54.8652,73.4224,73.4224,54.8652,-1.48399,1.91917,1.91917,-1.48399,46.0768,357.072,2.46423,-0.43518,193.886,134.783,1.48399,-2.31196,94.4131,1101.23,
0.153235,120.998,256.642,256.642,120.998,0.598031,2.02347,2.02347,0.598031,138.657,444.878,2.97826,-1.42544,397.509,225.073,0.153235,2.00007,184.714,871.757,
-0.0511474,132.368,107.212,132.368,107.212,1.11692,-0.049173,1.11692,-0.049173,83.9742,268.202,3.8275,1.06774,206.806,115.391,-0.0511474,1.69247,112.317,429.816,
0.433072,301.392,64.4474,301.392,64.4474,-1.31938,1.31089,-1.31938,1.31089,236.945,556.601,3.14525,0.00849177,315.694,262.826,0.433072,-1.84392,92.8278,991.882,
1.01455,32.4485,270.958,270.958,32.4485,1.19384,-1.05461,-1.05461,1.19384,254.134,306.763,2.16792,0.139227,281.711,38.3355,1.01455,-2.12116,245.23,520.544,
0.892809,37.6105,61.4041,61.4041,37.6105,-1.65359,1.22772,1.22772,-1.65359,45.5523,210.795,3.97369,0.42587,234.803,48.5251,0.892809,-2.07301,225.112,481.262,
-0.179604,45.3881,327.562,327.562,45.3881,-0.166907,0.333767,0.333767,-0.166907,357.326,123.35,0.906779,-0.16686,450.798,131.431,-0.179604,0.230401,579.062,121.818,
1.93351,141.969,98.6399,141.969,98.6399,1.43186,-0.123023,1.43186,-0.123023,62.2238,308.663,2.76194,1.30884,215.953,145.56,1.93351,-0.36951,128.381,608.767,
0.483109,93.2552,108.312,108.312,93.2552,2.20645,0.350181,0.350181,2.20645,192.492,222.7,0.604154,1.85627,497.158,106.692,0.483109,1.45954,505.918,405.441,
-0.336374,105.799,137.924,137.924,105.799,-0.29335,-0.048991,-0.048991,-0.29335,148.477,195.527,4.42862,0.244359,449.385,297.458,-0.336374,1.854,176.58,1217.56,
-1.44241,72.7073,58.386,72.7073,58.386,0.999242,-0.99367,0.999242,-0.99367,88.4037,180.567,1.67464,0.00557263,323.885,158.848,-1.44241,1.85235,165.598,1222.33,
-2.41128,147.397,169.399,169.399,147.397,0.18384,-1.84753,-1.84753,0.18384,59.1004,490.489,2.79269,-1.66369,86.3099,57.1581,-2.41128,0.821968,29.5101,368.652,
-0.64589,58.6855,29.1002,58.6855,29.1002,1.74273,-0.171433,1.74273,-0.171433,58.427,112.737,4.45268,1.5713,160.72,100.946,-0.64589,2.21606,154.777,546.224,
-1.23694,62.1175,69.0618,69.0618,62.1175,0.775098,-0.459185,-0.459185,0.775098,43.349,150.789,3.8071,0.315913,275.898,251.68,-1.23694,1.17217,93.1418,954.443,
-0.755768,249.682,60.1368,249.682,60.1368,1.74514,-0.507214,1.74514,-0.507214,207.744,408.87,3.85023,1.23793,299.933,179.879,-0.755768,1.22605,167.377,703.236,
-1.28874,35.3669,37.501,37.501,35.3669,-0.563354,-0.301669,-0.301669,-0.563354,28.1275,67.8965,2.35105,0.261685,723.072,541.448,-1.28874,0.833832,212.802,2030,
0.443377,402.037,38.2599,402.037,38.2599,0.225107,-1.1622,0.225107,-1.1622,393.182,271.915,1.85094,-0.937094,482.244,111.107,0.443377,-0.460449,509.598,377,
1.46778,211.352,223.845,223.845,211.352,1.25511,-0.710663,-0.710663,1.25511,14.1969,662.582,3.1726,0.544446,194.493,96.1523,1.46778,-0.408785,103.27,403.803,
-1.68965,129.172,263.337,263.337,129.172,-2.01336,0.748627,0.748627,-2.01336,157.88,775.736,2.68645,1.26473,113.491,57.9562,-1.68965,1.20481,69.1892,362.793,
1.86551,70.6397,94.3152,94.3152,70.6397,1.58102,-0.424849,-0.424849,1.58102,49.4503,248.707,3.67995,1.15617,218.6,162.096,1.86551,-1.18006,62.6972,904.366,
-1.89455,152.612,29.5611,152.612,29.5611,1.91871,-0.342655,1.91871,-0.342655,123.595,229.457,2.96888,1.57605,237.867,58.1915,-1.89455,2.15077,199.373,901.307,
1.52346,43.517,35.2427,43.517,35.2427,2.11845,-0.844488,2.11845,-0.844488,20.2311,180.248,3.61749,1.27396,183.372,100.347,1.52346,-1.37859,135.414,602.271,
-0.755279,78.4746,185.103,185.103,78.4746,0.821647,-1.16067,-1.16067,0.821647,107.02,369.351,3.06571,-0.339019,181.252,115.047,-0.755279,0.381827,66.208,338.018,
-2.325,63.2779,26.7378,63.2779,26.7378,1.5201,-1.84416,1.5201,-1.84416,89.999,213.529,0.0421437,-0.324063,149.884,147.931,-2.325,1.87552,80.0568,1232.23,
1.87198,91.4151,33.1195,91.4151,33.1195,-1.95601,1.73124,-1.95601,1.73124,118.189,341.275,0.729287,0.224776,182.737,61.0849,1.87198,-1.75026,155.608,657.171,
-0.827276,166.649,82.7573,166.649,82.7573,-1.10849,0.680961,-1.10849,0.680961,96.8152,331.827,2.72713,0.427529,367.999,204.044,-0.827276,1.26932,209.138,868.979,
-0.278923,243.619,181.89,243.619,181.89,-0.195358,1.55285,-0.195358,1.55285,92.2129,588.375,3.46847,-1.35749,364.611,91.1232,-0.278923,0.748919,273.613,417.086,
1.3493,229.476,211.295,229.476,211.295,-0.585611,1.15935,-0.585611,1.15935,130.781,605.22,3.73857,-0.57374,216.299,138.962,1.3493,-0.55823,121.179,509.367,
-1.37861,47.5317,34.1378,47.5317,34.1378,-0.488408,1.63029,-0.488408,1.63029,13.7379,130.122,3.21745,-1.14189,222.518,50.0869,-1.37861,1.95718,263.096,544.848,
-2.16847,200.709,42.9782,200.709,42.9782,-1.51761,0.421937,-1.51761,0.421937,163.8,276.66,3.62181,1.09567,88.0043,31.6494,-2.16847,1.10566,104.711,268.178,
-1.27152,65.3343,39.8783,65.3343,39.8783,1.44931,-1.27091,1.44931,-1.27091,29.9092,211.413,3.45044,0.178401,185.542,147.361,-1.27152,2.45893,81.0174,1091.4,
-1.17636,48.8095,71.9754,71.9754,48.8095,-2.27522,2.52724,2.52724,-2.27522,30.407,659.238,3.47544,-0.252028,178.817,42.8124,-1.17636,1.0089,138.821,290.203,
1.99094,43.3932,47.685,47.685,43.3932,2.08307,-0.138904,-0.138904,2.08307,4.32729,153.14,3.12943,1.94417,213.693,85.8565,1.99094,0.55333,142.471,340.566,
1.64258,191.024,114.101,191.024,114.101,1.11124,-0.50377,1.11124,-0.50377,154.068,373.761,4.07982,0.607472,330.388,92.6276,1.64258,-0.551213,238.503,584.859,
-0.259102,54.7956,111.563,111.563,54.7956,-0.964048,0.856831,0.856831,-0.964048,79.4095,218.85,3.86762,0.107217,574.514,89.4598,-0.259102,0.230561,487.197,483.789,
-1.01096,531.89,281.449,531.89,281.449,-0.398225,1.05486,-0.398225,1.05486,265.239,983.33,2.91533,-0.656637,69.143,57.3154,-1.01096,0.460455,46.2923,156.205,
0.684053,347.029,335.244,347.029,335.244,0.791264,-0.682881,0.791264,-0.682881,20.4465,875.858,3.0926,0.108383,134.183,82.0304,0.684053,-0.14127,113.934,206.421,
1.93141,56.8625,126.555,126.555,56.8625,1.57187,-1.43436,-1.43436,1.57187,124.056,386.856,1.84229,0.13751,225.373,60.6563,1.93141,-0.932934,214.705,501.363,
1.44568,118.749,43.6459,118.749,43.6459,-0.635632,1.44599,-0.635632,1.44599,75.9306,229,3.29706,-0.810361,478.722,167.622,1.44568,-0.391409,316.934,821.248,
-0.538658,118.631,32.4533,118.631,32.4533,-1.4429,-1.02812,-1.4429,-1.02812,95.9702,119.533,2.44705,0.414785,579.83,308.565,-0.538658,-1.26792,326.007,886.633,
0.236962,126.927,170.955,170.955,126.927,0.676178,-2.26662,-2.26662,0.676178,71.5464,673.024,3.52681,-1.59044,237.215,124.516,0.236962,-2.0857,161.129,592.583,
1.06453,87.4434,76.509,87.4434,76.509,-0.853673,0.610199,-0.853673,0.610199,29.5674,207.589,2.80413,0.243475,364.458,315.422,1.06453,-1.35133,82.392,1234.76,
-0.561444,207.383,113.798,207.383,113.798,-0.909358,-0.136226,-0.909358,-0.136226,97.5457,329.341,2.96224,0.773132,234.139,140.519,-0.561444,-0.554257,93.7788,364.248,
0.785257,235.905,297.886,297.886,235.905,-1.84274,0.904529,0.904529,-1.84274,98.7268,1111.48,3.4325,0.938208,225.93,194,0.785257,-1.51286,32.1975,731.981,
1.27601,40.9014,354.674,354.674,40.9014,0.468363,-0.532638,-0.532638,0.468363,314.045,271.379,3.25014,-0.0642744,362.733,99.849,1.27601,-0.122514,288.109,463.998,
-1.77729,79.521,149.025,149.025,79.521,-2.20693,0.936286,0.936286,-2.20693,99.6978,542.016,2.47261,1.27064,170.001,77.2035,-1.77729,2.0391,92.7978,789.921,
1.93589,102.026,42.37,102.026,42.37,-0.499632,0.949163,-0.499632,0.949163,74.9034,161.294,2.43825,-0.449531,183.434,112.167,1.93589,-0.52667,91.3436,532.477,
1.6769,135.761,94.3729,135.761,94.3729,1.38153,-0.965389,1.38153,-0.965389,186.71,357.256,1.2728,0.416141,175.334,117.788,1.6769,-1.586,64.159,762.916,
-0.0992129,532.099,50.8277,532.099,50.8277,-0.282342,-0.461749,-0.282342,-0.461749,484.872,324.924,2.78099,-0.179407,658.101,56.4493,-0.0992129,-0.806862,607.283,419.433,
-2.01545,359,221.819,359,221.819,-1.2979,-1.85805,-1.2979,-1.85805,138.762,586.296,3.21563,-0.56015,113.901,84.8064,-2.01545,-1.06698,30.2922,220.794,
1.11342,133.714,43.0716,133.714,43.0716,-1.23502,1.68184,-1.23502,1.68184,90.6721,343.91,3.17217,-0.446822,165.151,85.1306,1.11342,-0.823853,135.896,341.067,
0.373365,178.584,109.379,178.584,109.379,0.906669,-1.70546,0.906669,-1.70546,74.5077,553.119,3.33945,-0.798795,225.505,135.158,0.373365,-2.04711,123.233,632.807,
-1.68465,90.5726,101.923,101.923,90.5726,0.821372,-1.84226,-1.84226,0.821372,25.5995,388.632,2.9022,-1.02089,106.955,31.9411,-1.68465,0.204309,78.0629,174.237,
-1.41687,262.852,180.399,262.852,180.399,-1.39835,0.558638,-1.39835,0.558638,82.5859,661.166,3.12001,0.839716,82.7499,55.7604,-1.41687,0.507373,93.0259,184.587,
1.31242,415.973,133.187,415.973,133.187,0.501027,-1.76697,0.501027,-1.76697,518.904,680.026,0.783634,-1.26595,549.695,87.3225,1.31242,-0.767349,467.66,694.841,
-0.15345,214.664,59.8245,214.664,59.8245,-0.610406,-1.79854,-0.610406,-1.79854,158.178,265.873,3.42781,-1.18814,233.995,153.578,-0.15345,-2.14265,100.814,581.088,
0.869374,101.915,49.7365,101.915,49.7365,-1.71319,1.19284,-1.71319,1.19284,125.555,300.09,1.28032,0.520352,122.638,104.299,0.869374,-2.40442,99.2922,596.833,
0.290338,185.579,70.6846,185.579,70.6846,-0.163161,0.35745,-0.163161,0.35745,148.153,217.619,2.30034,-0.194289,525.825,62.5511,0.290338,0.452491,484.005,339.521,
-0.402568,122.125,462.596,462.596,122.125,-0.90291,-0.339432,-0.339432,-0.90291,458.172,387.807,1.73965,0.563478,936.052,270.334,-0.402568,-0.0799698,1197.14,259.013,
0.999945,77.0808,76.583,77.0808,76.583,1.6604,-0.678556,1.6604,-0.678556,28.6839,269.759,3.51707,0.981842,500.708,465.458,0.999945,-0.38701,42.1743,1210.92,
0.532123,74.8855,96.5908,96.5908,74.8855,0.818173,-1.89157,-1.89157,0.818173,45.3679,349.347,2.66878,-1.0734,288.195,100.409,0.532123,-0.788756,193.729,416.064,
2.42075,155.339,38.2405,155.339,38.2405,2.01053,0.19855,2.01053,0.19855,129.292,214.979,3.86869,1.81198,289.356,143.811,2.42075,-0.366085,157.515,873.673,
-1.2299,64.2803,125.95,125.95,64.2803,1.18976,-1.53183,-1.53183,1.18976,64.9613,373.37,2.9142,-0.342071,262.575,189.996,-1.2299,1.20257,149.648,810.084,
0.726151,25.3083,312.117,312.117,25.3083,1.40585,-1.30362,-1.30362,1.40585,288.855,365.79,3.5302,0.102237,312.486,89.6079,0.726151,-1.84703,224.524,652.714,
0.853829,231.345,306.658,306.658,231.345,-1.77149,0.439071,0.439071,-1.77149,79.0862,892.273,3.23225,1.33242,368.147,114.206,0.853829,-1.90963,452.726,788.586,
-2.27886,51.9597,324.141,324.141,51.9597,0.348601,-1.80764,-1.80764,0.348601,291.786,412.397,2.30737,-1.45904,320.151,138.467,-2.27886,1.42967,355.502,1344.25,
-1.26607,146.345,105.085,146.345,105.085,-1.03557,1.34111,-1.03557,1.34111,41.8179,444.696,3.19652,-0.305538,200.119,118.792,-1.26607,1.27652,88.5276,592.397,
0.903538,63.9575,178.714,178.714,63.9575,0.956085,-1.4084,-1.4084,0.956085,133.245,375.432,3.78606,-0.452316,210.807,32.8264,0.903538,-1.82686,211.572,328.456,
0.38076,156.237,71.6755,156.237,71.6755,1.01039,-1.74555,1.01039,-1.74555,85.5644,446.268,3.01809,-0.735161,116.554,111.842,0.38076,-1.84383,126.799,364.972,
1.35656,421.571,167.276,421.571,167.276,-0.441661,0.781768,-0.441661,0.781768,389.691,560.601,1.96251,-0.340107,245.466,52.0644,1.35656,-1.30148,260.057,423.961,
0.235032,129.323,31.1851,129.323,31.1851,0.173058,0.89559,0.173058,0.89559,108.381,127.338,3.8827,-0.722532,490.06,456.635,0.235032,-0.0759996,33.6736,958.229,
2.2424,37.167,235.357,235.357,37.167,1.47741,0.447891,0.447891,1.47741,220.313,189.345,2.06097,1.02952,320.612,284.152,2.2424,0.402288,149.496,868.448,
-1.82489,53.7729,119.214,119.214,53.7729,-1.60282,-0.464936,-0.464936,-1.60282,89.5305,176.476,3.92457,1.13789,515.827,225.377,-1.82489,-1.00385,290.451,745.109,
2.02104,186.523,27.2084,186.523,27.2084,-1.37568,0.841764,-1.37568,0.841764,164.82,235.641,3.74359,0.533917,110.194,66.7194,2.02104,-1.0074,54.2592,409.579,
0.190686,32.2264,352.026,352.026,32.2264,-0.656987,1.15333,1.15333,-0.656987,379.769,227.892,0.556625,-0.496345,461.103,118.575,0.190686,-0.356885,554.811,233.577,
1.76782,96.0403,313.006,313.006,96.0403,1.26082,-1.91267,-1.91267,1.26082,225.3,880.841,2.7896,-0.651855,226.607,196.412,1.76782,-1.95917,162.981,1383.91,
2.17476,163.832,20.5174,163.832,20.5174,1.30451,-1.7133,1.30451,-1.7133,178.796,253.352,0.79533,-0.408796,295.623,61.9267,2.17476,-1.19471,253.342,750.022,
-1.78469,297.849,23.3354,297.849,23.3354,-1.98118,0.0731275,-1.98118,0.0731275,274.843,262.362,3.3031,1.90805,378.948,267.73,-1.78469,0.64126,393.164,1104.35,
1.58315,221.254,177.074,221.254,177.074,-0.341573,1.67053,-0.341573,1.67053,92.9024,608.221,3.55747,-1.32896,119.204,95.2488,1.58315,-0.712952,24.274,371.444,
-2.09398,48.3591,108.547,108.547,48.3591,-0.964799,0.684166,0.684166,-0.964799,60.822,196.813,3.02064,0.280633,383.614,195.722,-2.09398,0.215763,194.202,959.126,
1.7316,221.385,76.7974,221.385,76.7974,-1.13227,-1.75628,-1.13227,-1.75628,170.526,258.208,2.43353,-0.624009,248.243,157.221,1.7316,-1.62586,166.65,1088.35,
2.21931,80.9707,29.0711,80.9707,29.0711,1.59051,-0.763096,1.59051,-0.763096,85.2039,158.545,4.68229,0.827411,323.617,126.612,2.21931,-1.12525,197.319,1117.99,
-1.6911,136.304,28.6716,136.304,28.6716,0.017245,-2.37177,0.017245,-2.37177,121.555,218.157,4.07915,-2.35453,405.245,77.1591,-1.6911,0.368159,337.913,558.46,
1.66144,56.2331,37.9694,56.2331,37.9694,1.08096,-1.89535,1.08096,-1.89535,57.1657,208.15,1.88898,-0.814388,212.077,133.178,1.66144,-2.10727,79.2902,1132.63,
1.97623,182.363,264.492,264.492,182.363,-0.710962,2.15814,2.15814,-0.710962,84.6651,974.02,3.04792,-1.44718,63.0885,60.2024,1.97623,-0.193343,60.6069,194.912,
1.50978,541.121,601.209,601.209,541.121,0.927794,-0.24552,-0.24552,0.927794,64.6874,1342.53,3.09959,0.682274,111.991,49.9119,1.50978,-0.434556,79.8332,221.512,
1.07082,128.928,187.716,187.716,128.928,-1.40288,0.427788,0.427788,-1.40288,61.1176,450.529,3.24908,0.975094,167.903,133.813,1.07082,-1.03373,55.7368,480.445,
-0.494889,105.463,76.1334,105.463,76.1334,1.10731,-0.0406107,1.10731,-0.0406107,84.5076,193.984,2.2254,1.0667,240.461,234.981,-0.494889,0.152232,429.59,259.332,
-0.199679,261.11,93.1302,261.11,93.1302,2.03684,-0.642907,2.03684,-0.642907,168.01,636.294,3.1621,1.39393,368.353,127.749,-0.199679,1.57361,242.69,618.087,
-0.262977,90.983,72.0861,90.983,72.0861,1.33956,2.01285,1.33956,2.01285,116.421,126.983,1.56473,-0.673282,581.328,314.02,-0.262977,1.43234,759.931,945.025,
-0.566746,447.439,180.375,447.439,180.375,-0.12133,-0.895858,-0.12133,-0.895858,288.931,601.294,2.75099,-0.774527,445.091,144.487,-0.566746,-0.500527,302.802,508.073,
-1.21533,52.2562,59.997,59.997,52.2562,-0.446915,2.25333,2.25333,-0.446915,71.6406,219.252,1.76303,-1.80642,226.747,125.836,-1.21533,1.44179,113.602,681.583,
0.171758,150.07,142.435,150.07,142.435,-0.904914,-0.406589,-0.904914,-0.406589,261.641,150.075,0.927393,0.498324,518.329,38.3944,0.171758,-1.39537,481.771,373.131,
-0.0408853,65.6791,235.448,235.448,65.6791,0.27551,2.0851,2.0851,0.27551,174.467,355.382,2.81677,-1.80959,154.159,56.4694,-0.0408853,1.9285,112.947,280.229,
-1.59957,76.8236,27.3835,76.8236,27.3835,0.792909,-0.916837,0.792909,-0.916837,84.842,107.063,1.44055,-0.123927,295.476,134.76,-1.59957,0.774839,190.418,711.547,
1.40274,34.1213,48.5455,48.5455,34.1213,-0.239722,1.72104,1.72104,-0.239722,30.8049,120.722,2.45967,-1.48132,257.684,131.905,1.40274,-1.75634,127.219,933.486,
1.3648,160.247,73.7157,160.247,73.7157,1.32039,-1.03473,1.32039,-1.03473,152.135,365.498,1.91481,0.285661,429.323,107.561,1.3648,0.0954765,456.216,411.657,
-1.44393,81.7091,29.8819,81.7091,29.8819,-1.04472,0.406558,-1.04472,0.406558,69.7962,117.013,2.15611,0.638166,720.362,221.018,-1.44393,0.713939,501.275,1315.66,
2.29878,24.7085,390.039,390.039,24.7085,-1.38416,0.408884,0.408884,-1.38416,367.368,278,2.74541,0.975275,186.292,179.855,2.29878,-0.464061,99.2929,768.992,
-0.956171,118.225,110.154,118.225,110.154,1.48124,-0.775626,1.48124,-0.775626,60.2341,385.041,2.61238,0.705613,214.692,166.643,-0.956171,1.26891,87.7577,634.001,
-1.53534,59.6103,169.046,169.046,59.6103,0.439673,-0.881246,-0.881246,0.439673,152.482,222.093,2.02703,-0.441573,402.674,47.9575,-1.53534,0.783799,355.823,488.585,
