b_eta_lead,h_l_pt,h_lbar_pt,h_l_pt_lead,h_l_pt_trail,h_l_eta,h_lbar_eta,h_l_eta_lead,h_l_eta_trail,h_ll_pt,h_ll_m,h_l_abs_diff_phi,h_l_diff_abs_eta,h_b_pt_lead,h_b_pt_trail,h_b_eta_lead,h_b_eta_trail,h_bb_pt,h_bb_m,
2.19253,29.7813,35.2756,35.2756,29.7813,0.632868,-3.15273,-3.15273,0.632868,62.5473,211.027,5.72381,-2.51986,73.5996,34.3917,2.19253,-1.78621,102.172,362.842,
-1.35682,110.355,70.0358,110.355,70.0358,1.9355,-0.722428,1.9355,-0.722428,63.3696,351.956,2.57807,1.21307,61.4809,40.0766,-1.35682,1.34987,78.8955,190.663,
-0.13264,77.8244,475.82,475.82,77.8244,-0.77941,0.838714,0.838714,-0.77941,523.852,390.063,0.968471,-0.0593036,703.192,352.681,-0.13264,1.20553,708.557,1061.78,
-0.493172,229.241,86.4625,229.241,86.4625,1.14611,-0.424472,1.14611,-0.424472,150.602,369.857,2.79965,0.721633,96.8568,53.4148,-0.493172,0.529703,61.4391,157.578,
-1.95999,103.66,153.666,153.666,103.66,0.950306,-1.79154,-1.79154,0.950306,61.1608,528.008,2.86166,-0.841232,164.077,90.2072,-1.95999,0.392021,101.608,426.488,
2.03069,86.8837,82.5869,86.8837,82.5869,1.25434,-0.140708,1.25434,-0.140708,164.223,134.658,0.49918,1.11363,444.844,90.8213,2.03069,-0.908124,374.03,912.204,
-0.74302,259.868,162.92,259.868,162.92,0.567255,-0.424237,0.567255,-0.424237,101.602,462.137,3.28947,0.143017,247.689,149.466,-0.74302,1.1824,105.537,576.155,
1.36545,127.185,36.9444,127.185,36.9444,1.2081,-1.76431,1.2081,-1.76431,125.394,306.377,4.51779,-0.556209,202.392,31.106,1.36545,-2.38178,182.078,525.375,
0.361132,238.84,110.988,238.84,110.988,-0.128396,2.52744,-0.128396,2.52744,140.572,654.875,2.78075,-2.39904,115.711,41.8489,0.361132,2.45161,77.8719,221.299,
-0.836712,234.999,157.427,234.999,157.427,-1.26948,0.981345,-1.26948,0.981345,95.0544,652.809,3.42819,0.288136,66.9971,53.1307,-0.836712,1.70727,20.3985,229.368,
0.225514,160.687,69.6276,160.687,69.6276,1.78574,0.227765,1.78574,0.227765,123.923,266.087,3.9588,1.55797,121.143,85.6234,0.225514,1.81083,41.8014,270.467,
2.4335,46.5577,43.5431,46.5577,43.5431,2.27987,-0.493006,2.27987,-0.493006,9.39105,191.175,2.94373,1.78686,217.936,43.4143,2.4335,-1.22241,188.596,617.039,
2.39875,78.0143,163.245,163.245,78.0143,1.96544,-1.70467,-1.70467,1.96544,85.6763,725.03,3.21891,0.260772,99.8389,44.6567,2.39875,-2.05147,81.4323,622.404,
-2.23799,35.3157,29.437,35.3157,29.437,-1.87729,2.50693,-1.87729,2.50693,17.9097,291.814,3.6725,-0.629634,51.9563,37.1564,-2.23799,1.63641,64.6221,305.029,
-2.12519,31.5998,58.1974,58.1974,31.5998,-2.35746,2.38118,2.38118,-2.35746,51.1694,460.374,4.2112,-0.0237181,69.4883,53.9208,-2.12519,1.90844,60.5049,464.573,
0.552711,78.9667,51.3135,78.9667,51.3135,0.768184,-1.68665,0.768184,-1.68665,81.2613,223.154,1.85411,-0.918468,200.487,123.736,0.552711,-2.17017,122.869,647.956,
0.964373,151.974,141.546,151.974,141.546,1.34987,-0.960715,1.34987,-0.960715,51.4205,509.374,2.79658,0.389155,97.7546,69.7402,0.964373,-0.973695,44.0737,246.826,
1.57518,53.9776,376.76,376.76,53.9776,1.38856,1.36685,1.36685,1.38856,332.797,273.479,2.56547,0.0217153,361.358,179.939,1.57518,0.917395,182.1,537.774,
0.430387,181.775,662.228,662.228,181.775,-0.0918671,0.893052,0.893052,-0.0918671,480.457,779.76,3.13639,-0.801185,270.205,71.8394,0.430387,1.20893,208.27,293.465,
0.931879,200.91,44.6772,200.91,44.6772,-1.50889,1.59067,-1.50889,1.59067,166.963,462.658,2.50956,-0.0817818,186.214,120.745,0.931879,-1.02423,67.7751,454.932,
0.874817,57.3255,115.488,115.488,57.3255,1.24657,1.46223,1.46223,1.24657,157.461,73.3455,0.905798,-0.215654,1129.27,112.119,0.874817,1.41122,1043.54,699.759,
1.25108,340.184,79.9529,340.184,79.9529,-1.70122,1.22583,-1.70122,1.22583,278.085,744.387,3.74517,0.475386,68.0755,30.204,1.25108,-1.91256,78.9621,219.439,
1.28464,66.0059,35.9647,66.0059,35.9647,-0.639955,1.28998,-0.639955,1.28998,38.7285,144.391,3.64867,-0.650024,350.621,117.225,1.28464,-0.447293,256.034,557.588,
0.495184,97.9546,76.8236,97.9546,76.8236,0.237996,1.23583,0.237996,1.23583,81.5252,178.987,4.08373,-0.997832,288.903,187.911,0.495184,1.77766,118.851,561.753,
1.63015,125.442,147.716,147.716,125.442,0.332834,1.26426,1.26426,0.332834,74.8225,293.75,2.61064,-0.931428,190.31,59.9974,1.63015,0.01508,145.735,280.279,
0.504145,311.339,172.293,311.339,172.293,-0.416411,-0.321336,-0.416411,-0.321336,234.091,423.776,3.97895,0.0950746,885.582,243.235,0.504145,0.476954,736.433,855.703,
0.199325,139.395,60.1772,139.395,60.1772,0.740447,0.247975,0.740447,0.247975,132.134,156.352,1.91068,0.492472,246.914,64.2932,0.199325,1.05583,218.587,248.158,
-0.260163,104.469,147.561,147.561,104.469,0.095515,-0.242474,-0.242474,0.095515,77.2977,243.561,3.66437,-0.146959,648.613,577.729,-0.260163,0.511896,96.7248,1315.06,
-1.11511,143.995,313.745,313.745,143.995,-0.0762286,-0.798739,-0.798739,-0.0762286,171.129,452.624,3.24362,-0.722511,305.86,63.8116,-1.11511,0.232626,243.283,344.822,
-0.382722,224.397,154.295,224.397,154.295,-0.390585,-0.696645,-0.390585,-0.696645,71.6199,376.227,3.06276,-0.30606,332.926,141.391,-0.382722,-0.0499669,207.329,432.885,
-1.51678,330.617,101.441,330.617,101.441,0.49246,-1.20024,0.49246,-1.20024,229.796,505.187,3.0495,-0.707785,91.8475,40.6421,-1.51678,0.225367,96.5699,151.459,
-0.67768,161.414,150.533,161.414,150.533,0.193886,-0.265084,0.193886,-0.265084,37.353,318.001,3.37134,-0.0711977,423.618,35.9903,-0.67768,-0.749609,407.12,214.357,
0.627674,78.1688,109.62,109.62,78.1688,-1.90562,0.14957,0.14957,-1.90562,64.1721,286.383,2.52773,1.75605,227.911,45.8632,0.627674,-1.96192,182.686,401.082,
1.06023,139.877,143.363,143.363,139.877,-1.12962,0.463286,0.463286,-1.12962,165.166,339.91,1.89665,0.666332,461.531,265.581,1.06023,-1.67182,266.401,1450.5,
-2.17183,153.12,44.4741,153.12,44.4741,-1.30335,1.21115,-1.30335,1.21115,110.751,312.86,2.88045,0.0922048,105.673,44.1111,-2.17183,1.13161,64.9992,368.932,
1.60516,119.989,216.96,216.96,119.989,-0.231364,2.01161,2.01161,-0.231364,99.7313,547.312,3.28615,-1.78025,216.472,44.1762,1.60516,0.554446,185.772,212.966,
-0.0691939,279.971,40.55,279.971,40.55,1.50576,-0.0461652,1.50576,-0.0461652,251.942,269.351,3.89545,1.45959,64.9054,63.0686,-0.0691939,1.08914,52.1315,141.115,
1.65034,20.7596,37.7768,37.7768,20.7596,-0.516812,0.718583,0.718583,-0.516812,44.9484,52.567,1.46713,-0.201771,215.288,90.9462,1.65034,-1.62188,127.016,745.434,
-1.23132,48.3589,27.9392,48.3589,27.9392,1.933,-1.59409,1.933,-1.59409,33.4318,219.117,3.8783,0.338913,190.309,51.4526,-1.23132,2.01989,152.984,518.485,
-2.2537,91.029,63.0441,91.029,63.0441,-2.21955,1.27185,-2.21955,1.27185,32.7548,446.966,3.36675,0.947699,88.091,40.8712,-2.2537,2.17671,55.7955,555.702,
-2.27799,78.545,161.559,161.559,78.545,-1.81804,1.08302,1.08302,-1.81804,106.026,502.59,2.54739,0.735021,144.248,41.7436,-2.27799,0.974857,114.039,407.3,
1.40362,57.9261,182.281,182.281,57.9261,1.05923,-1.08687,-1.08687,1.05923,127.714,334.363,2.85746,-0.0276345,206.529,80.6823,1.40362,-1.70231,128.735,636.841,
0.739629,51.6508,81.1632,81.1632,51.6508,0.179581,-1.09983,-1.09983,0.179581,42.0668,154.015,2.67436,-0.92025,471.914,44.813,0.739629,-1.23554,450.551,421.124,
1.17261,129.125,24.8199,129.125,24.8199,-0.245693,0.408126,-0.245693,0.408126,116.739,107.194,2.17877,-0.162433,308.676,133.042,1.17261,-0.941257,191.157,649.3,
0.191179,113.381,120.341,120.341,113.381,-0.533494,0.342844,0.342844,-0.533494,18.9666,255.798,3.29278,0.19065,457.507,105.792,0.191179,1.38985,352.113,521.276,
0.81892,72.8939,251.182,251.182,72.8939,-0.632346,1.00555,1.00555,-0.632346,212.981,347.555,2.25147,-0.373199,224.002,125.182,0.81892,-0.501156,133.768,400.689,
-0.84639,138.669,120.358,138.669,120.358,-0.495658,2.42857,-0.495658,2.42857,29.2283,586.961,2.96502,-1.93292,313.751,69.4697,-0.84639,1.8577,244.3,608.949,
-0.382534,213.886,364.843,364.843,213.886,-0.679025,-0.0409719,-0.0409719,-0.679025,216.518,566.487,3.70464,0.638053,171.342,97.9344,-0.382534,-0.614452,88.7144,256.284,
1.60678,241.387,55.0109,241.387,55.0109,-0.134241,-1.29714,-0.134241,-1.29714,199.668,260.882,3.77368,-1.1629,87.0793,45.7905,1.60678,-1.29592,130.136,256.485,
-0.366418,59.1241,121.928,121.928,59.1241,1.93743,-0.678036,-0.678036,1.93743,109.984,324.598,2.02036,1.25939,151.734,100.771,-0.366418,2.34507,70.0334,509.525,
0.616929,64.1097,122.687,122.687,64.1097,1.58706,-0.0189187,-0.0189187,1.58706,153.302,190.867,4.99187,1.56814,115.412,37.0032,0.616929,1.2858,83.7701,135.352,
1.49877,102.76,250.971,250.971,102.76,-1.57396,2.01665,2.01665,-1.57396,151.32,993.175,2.95128,-0.44269,176.095,32.8632,1.49877,-2.13053,165.351,472.396,
-1.69152,101.073,171.308,171.308,101.073,-1.16457,1.93231,1.93231,-1.16457,76.6575,646.235,2.90764,-0.76774,129.016,45.9199,-1.69152,2.29615,89.0739,574.931,
-0.468537,33.3242,334.728,334.728,33.3242,-1.35439,-0.257263,-0.257263,-1.35439,305.5,238.664,2.66498,1.09712,621.354,52.7566,-0.468537,-0.699323,576.225,352.836,
-0.705938,81.2686,206.088,206.088,81.2686,-0.0951552,1.42204,1.42204,-0.0951552,125.254,336.787,3.06108,-1.32688,211.539,134.211,-0.705938,1.31518,96.6281,521.114,
-1.47756,49.5033,138.515,138.515,49.5033,-1.23014,2.17971,2.17971,-1.23014,89.1092,470.552,3.09121,-0.949562,84.6007,46.1139,-1.47756,1.88686,38.6924,347.63,
0.463969,120.243,284.388,284.388,120.243,0.267044,-0.911928,-0.911928,0.267044,384.357,263.238,0.698025,-0.644884,292.986,168.765,0.463969,0.0195222,454.472,129.42,
0.811488,168.556,100.653,168.556,100.653,-0.967106,1.06987,-0.967106,1.06987,170.977,376.303,1.84871,-0.102767,153.72,121.818,0.811488,-1.03325,32.6289,398.682,
1.63675,210.928,89.3129,210.928,89.3129,-1.0352,1.49548,-1.0352,1.49548,123.326,524.794,3.29088,-0.460285,73.3797,73.0475,1.63675,-0.357042,34.3271,223.095,
0.0608007,43.4312,248.884,248.884,43.4312,-0.785005,-0.365805,-0.365805,-0.785005,206.704,211.303,3.36047,0.419199,315.877,60.9568,0.0608007,-2.01901,314.777,401.282,
-1.58037,268.022,259.558,268.022,259.558,-1.98653,-0.0776199,-1.98653,-0.0776199,14.8071,786.499,3.09552,1.90891,235.877,104.317,-1.58037,0.519424,134.255,502.605,
0.358739,87.9821,32.7998,87.9821,32.7998,-0.273396,0.953625,-0.273396,0.953625,58.3216,126.905,3.49482,-0.680229,455.327,63.4467,0.358739,-0.0991038,392.471,348.642,
0.283859,435.963,123.827,435.963,123.827,-0.709511,1.33657,-0.709511,1.33657,375.896,699.126,2.20643,-0.627055,688.806,211.14,0.283859,-0.298573,826.727,421.118,
0.726805,213.37,56.5595,213.37,56.5595,-0.644224,-0.267261,-0.644224,-0.267261,162.658,219.407,2.74555,0.376962,155.027,78.9787,0.726805,-0.634083,88.5273,271.019,
0.308387,199.114,35.2998,199.114,35.2998,-1.0024,0.976094,-1.0024,0.976094,164.466,256.214,3.31636,0.0263072,214.35,30.0068,0.308387,-1.56161,185.722,235.042,
-1.67502,266.922,159.21,266.922,159.21,0.842034,-1.9119,0.842034,-1.9119,122.994,866.922,2.85255,-1.06987,395.045,164.509,-1.67502,0.927784,240.234,1003.92,
1.21674,22.2047,99.3034,99.3034,22.2047,1.98616,-2.2411,-2.2411,1.98616,88.3394,392.034,2.18746,-0.254939,129.386,64.9565,1.21674,-1.58647,154.775,369.167,
-2.13467,81.6645,40.3214,81.6645,40.3214,-1.58722,1.16354,-1.58722,1.16354,43.3869,241.185,2.91176,0.423683,83.951,66.7538,-2.13467,0.708591,36.2283,327.012,
1.43731,23.679,48.9526,48.9526,23.679,-2.19388,1.11736,1.11736,-2.19388,55.2262,178.136,1.53072,1.07652,135.946,120.192,1.43731,-1.19071,62.7582,506.486,
-0.864146,101.094,132.667,132.667,101.094,1.28432,-1.41451,-1.41451,1.28432,60.6196,473.688,3.59223,-0.13019,88.7552,76.4309,-0.864146,1.18853,14.9766,259.452,
0.842481,25.8394,138.982,138.982,25.8394,0.611007,-0.771794,-0.771794,0.611007,129.613,135.646,2.0301,-0.160786,277.211,150.459,0.842481,0.421165,243.825,362.075,
0.598859,277.138,295.501,295.501,277.138,-1.81232,0.208581,0.208581,-1.81232,34.6408,889.766,3.03891,1.60374,84.6168,43.1503,0.598859,-1.87376,73.8347,217.429,
-0.439131,458.208,56.3703,458.208,56.3703,-0.396231,0.974857,-0.396231,0.974857,421.251,379.466,2.33324,-0.578627,755.517,131.9,-0.439131,0.109504,867.954,255.264,
0.876514,78.6901,272.285,272.285,78.6901,-1.339,0.380574,0.380574,-1.339,318.81,319.583,1.05036,0.958425,730.24,75.11,0.876514,-2.12758,655.291,1103.88,
1.13773,26.3882,49.6527,49.6527,26.3882,-1.10286,2.11104,2.11104,-1.10286,75.1477,173.669,0.322417,-1.00818,136.85,132.663,1.13773,-1.55305,93.1102,544.671,
1.40451,95.5336,149.861,149.861,95.5336,2.14332,-0.418312,-0.418312,2.14332,71.5842,461.592,3.53367,1.72501,66.7442,58.5031,1.40451,-0.366302,23.4352,176.267,
-1.39365,88.6877,69.5262,88.6877,69.5262,0.0858419,-1.76486,0.0858419,-1.76486,30.675,227.97,3.44784,-1.67902,588.699,261.585,-1.39365,-0.432232,342.539,871.485,
1.25687,96.157,44.1934,96.157,44.1934,2.05885,-1.68753,2.05885,-1.68753,54.5202,434.013,2.88781,0.37132,111.998,66.915,1.25687,-1.51293,51.4034,366.799,
1.39077,270.777,148.777,270.777,148.777,-0.204784,1.20348,-0.204784,1.20348,156.384,495.552,3.634,-0.998695,192.59,59.8663,1.39077,-0.400979,149.144,299.639,
0.858593,285.807,27.9848,285.807,27.9848,-0.218762,0.762683,-0.218762,0.762683,261.985,195.376,3.6678,-0.543921,552.798,36.7314,0.858593,0.409026,584.688,102.302,
-1.83884,49.4096,40.3363,49.4096,40.3363,1.68858,-2.55508,1.68858,-2.55508,59.2433,373.396,1.71139,-0.866491,149.592,49.7516,-1.83884,2.37046,160.703,707.265,
1.27369,132.723,123.361,132.723,123.361,0.656288,-0.818132,0.656288,-0.818132,57.5649,323.716,2.69398,-0.161844,241.942,86.1714,1.27369,-0.909719,193.861,464.724,
1.01936,60.1743,362.648,362.648,60.1743,1.13358,1.20216,1.20216,1.13358,311.137,286.488,3.64029,-0.0685827,469.324,52.6936,1.01936,0.959039,424.212,304.903,
-1.10711,334.268,25.6129,334.268,25.6129,-0.716224,0.541938,-0.716224,0.541938,308.836,222.647,3.02719,0.174286,130.057,116.995,-1.10711,1.3771,247.001,391.714,
-2.12785,39.6394,49.4685,49.4685,39.6394,1.55859,-2.07724,-2.07724,1.55859,24.1471,279.053,2.63821,-0.518654,64.8144,35.5373,-2.12785,1.13722,76.9639,245.209,
-1.03563,430.215,189.792,430.215,189.792,-0.477046,-1.16998,-0.477046,-1.16998,268.772,594.113,2.71797,-0.69293,91.4006,44.39,-1.03563,-0.102602,73.7808,130.179,
-0.243539,137.95,216.503,216.503,137.95,-0.520696,0.554461,0.554461,-0.520696,339.651,219.671,0.595267,-0.0337652,550.061,121.649,-0.243539,0.336701,441.447,528.84,
2.14652,39.193,41.6529,41.6529,39.193,1.87628,-0.966526,-0.966526,1.87628,31.3461,174.366,2.34747,0.909755,143.376,100.327,2.14652,-1.64626,57.8738,816.153,
-1.56609,156.17,133.066,156.17,133.066,-1.57735,1.02048,-1.57735,1.02048,54.4833,565.558,3.48557,0.556876,359.824,233.063,-1.56609,1.19012,147.541,1219.62,
-0.63934,105.208,27.1732,105.208,27.1732,-0.656742,1.70973,-0.656742,1.70973,109.396,174.878,4.74045,-1.05299,391.43,81.2131,-0.63934,-1.22216,345.1,339.941,
-0.644211,59.9713,51.6713,59.9713,51.6713,1.29746,-1.68714,1.29746,-1.68714,57.1272,253.869,2.07663,-0.389686,100.11,94.2564,-0.644211,2.02628,32.6363,393.659,
2.36962,122.686,164.441,164.441,122.686,-2.34783,1.9024,1.9024,-2.34783,100.107,1202.92,3.79364,0.445428,43.1359,39.2557,2.36962,1.48953,6.63269,91.0061,
-1.20565,60.2241,38.7449,60.2241,38.7449,-0.530055,1.66298,-0.530055,1.66298,29.7016,159.433,3.56953,-1.13293,158.31,51.4727,-1.20565,2.09181,130.972,480.984,
-0.932321,87.2895,180.408,180.408,87.2895,-1.32351,0.979297,0.979297,-1.32351,93.2702,436.525,3.18393,0.344211,170.329,159.381,-0.932321,0.241017,49.9591,384.961,
-0.405307,254.54,68.0472,254.54,68.0472,0.960895,2.22575,0.960895,2.22575,194.726,312.653,2.71262,-1.26485,395.113,39.1159,-0.405307,1.91993,356.347,436.368,
-0.265,101.3,31.2024,101.3,31.2024,1.62564,-0.420413,1.62564,-0.420413,81.5666,171.6,3.90159,1.20522,267.676,232.555,-0.265,1.59941,55.6064,730.813,
-0.89686,202.366,91.5608,202.366,91.5608,-1.25927,0.0970946,-1.25927,0.0970946,119.133,334.433,2.81872,1.16218,252.508,38.4726,-0.89686,0.0656423,240.106,192.494,
-1.22597,128.278,150.458,150.458,128.278,-1.40709,0.065615,0.065615,-1.40709,69.6665,350.478,2.66163,1.34147,325.684,254.851,-1.22597,0.705415,76.3678,866.014,
-1.83526,211.403,84.6672,211.403,84.6672,0.709463,-0.146515,0.709463,-0.146515,250.269,197.378,1.26506,0.562949,366.394,143.661,-1.83526,0.473887,222.934,800.322,
-1.86083,184.498,119.451,184.498,119.451,-2.28494,-0.234386,-2.28494,-0.234386,68.6961,466.596,2.99266,2.05056,233.64,203.172,-1.86083,-0.284671,97.7838,570.843,
1.23908,97.3467,23.005,97.3467,23.005,1.65197,-0.712285,1.65197,-0.712285,82.88,164.822,3.93659,0.939687,228.799,67.0549,1.23908,0.491706,171.241,259.62,
-0.353988,129.491,202.744,202.744,129.491,-0.487489,0.920902,0.920902,-0.487489,76.6067,407.167,3.00313,-0.433412,216.153,177.971,-0.353988,0.982647,53.557,481.853,
-1.82479,105.527,34.8039,105.527,34.8039,-2.12052,-0.367527,-2.12052,-0.367527,135.697,125.572,0.59904,1.75299,271.125,69.7789,-1.82479,0.454497,267.397,440.472,
0.869873,40.474,45.9591,45.9591,40.474,-1.40301,1.4888,1.4888,-1.40301,31.5127,190.765,3.87759,-0.0857895,292.993,239.208,0.869873,-0.859861,89.9269,736.729,
-0.956637,47.5818,94.188,94.188,47.5818,-1.6079,1.58552,1.58552,-1.6079,47.4365,343.938,3.27368,0.0223771,141.454,40.4649,-0.956637,1.03002,109.279,228.872,
-1.60109,81.2906,258.153,258.153,81.2906,0.703497,-1.78059,-1.78059,0.703497,210.849,531.19,2.32683,-1.07709,192.939,45.8787,-1.60109,-0.222886,156.18,229.463,
1.0862,117.019,110.458,117.019,110.458,0.983332,-0.630388,0.983332,-0.630388,93.1773,291.018,2.29939,0.352943,217.556,144.455,1.0862,-1.15936,112.851,596.458,
-0.948737,68.2064,115.66,115.66,68.2064,1.92488,-2.21464,-2.21464,1.92488,115.217,707.161,1.87689,-0.289759,249.345,47.522,-0.948737,0.824317,286.438,233.283,
0.844277,148.836,444.786,444.786,148.836,1.31662,-0.705036,-0.705036,1.31662,299.557,799.303,2.9612,0.611584,101.486,33.6038,0.844277,-0.0696086,70.8672,128.291,
1.71864,34.3367,93.5103,93.5103,34.3367,2.19768,-2.19784,-2.19784,2.19768,70.7886,515.082,3.84145,-0.000161645,86.4669,33.7271,1.71864,-0.588614,54.5596,188.338,
-2.22858,28.436,108.154,108.154,28.436,0.818171,-0.57809,-0.57809,0.818171,82.3656,137.506,2.76581,0.240081,340.826,191.331,-2.22858,0.598885,154.852,1111.37,
-1.44869,136.439,344.343,344.343,136.439,-0.95171,0.886641,0.886641,-0.95171,214.818,627.575,2.89153,0.0650689,88.6443,58.5279,-1.44869,0.429186,48.4482,209.307,
1.00498,285.565,641.698,641.698,285.565,1.19695,-0.746431,-0.746431,1.19695,356.191,1293.13,3.15659,0.45052,182.943,40.8199,1.00498,0.0317851,145.134,192.115,
0.414802,339.33,100.065,339.33,100.065,-0.977885,0.596818,-0.977885,0.596818,297.322,455.816,2.14274,0.381067,297.986,167.045,0.414802,-1.23853,187.736,592.594,
1.55105,297.376,100.207,297.376,100.207,-0.399703,1.92364,-0.399703,1.92364,249.057,586.181,2.22876,-1.52394,156.383,130.103,1.55105,-0.877935,92.7588,515.337,
-0.0923391,188.787,196.287,196.287,188.787,-2.08869,-0.729496,-0.729496,-2.08869,319.764,354.544,1.18221,1.3592,296.705,97.25,-0.0923391,-1.62936,321.525,366.916,
-0.947974,57.8483,95.3219,95.3219,57.8483,-1.06185,1.85831,1.85831,-1.06185,136.86,310.252,0.962998,-0.796455,151.809,91.5845,-0.947974,2.19673,140.005,579.043,
-0.677752,419.636,46.9361,419.636,46.9361,-0.70067,1.00532,-0.70067,1.00532,446.269,301.962,1.01277,-0.304649,703.512,34.1718,-0.677752,0.987439,704.78,362.852,
1.52467,50.1981,76.9394,76.9394,50.1981,2.25696,-2.20963,-2.20963,2.25696,31.1092,586.309,3.39808,0.0473386,124.236,55.4827,1.52467,-1.24792,100.182,345.47,
-0.893662,55.409,163.184,163.184,55.409,-0.642796,1.97958,1.97958,-0.642796,117.224,375.641,2.65182,-1.33678,92.3972,60.7508,-0.893662,1.76136,37.1,302.012,
1.08624,225.584,298.121,298.121,225.584,1.40672,-0.378949,-0.378949,1.40672,111.067,734.685,2.81582,1.02777,226.681,129.418,1.08624,0.169344,97.3686,379.358,
-2.02622,48.1018,88.5344,88.5344,48.1018,1.42671,-2.00387,-2.00387,1.42671,86.2809,366.627,1.89432,-0.57715,90.0068,68.5446,-2.02622,0.92027,96.7987,348.391,
1.09109,70.5578,317.406,317.406,70.5578,-0.192073,-1.86448,-1.86448,-0.192073,250.052,408.24,3.40901,-1.67241,102.251,44.1178,1.09109,-1.78415,96.8621,288.739,
-0.0143517,109.319,382.21,382.21,109.319,-1.10496,1.00289,1.00289,-1.10496,277.593,655.704,2.89205,0.10207,41.3402,40.9964,-0.0143517,1.03367,11.1642,93.8731,
-1.28892,83.619,21.3247,83.619,21.3247,-1.68491,1.36808,-1.68491,1.36808,68.2391,201.592,2.46932,0.316832,184.725,132.472,-1.28892,2.39494,197.944,993.566,
0.603457,298.187,159.992,298.187,159.992,0.953577,1.73656,0.953577,1.73656,141.315,469.819,3.00628,-0.78298,80.5579,72.4658,0.603457,2.10637,16.6334,197.941,
1.26623,331.909,31.1469,331.909,31.1469,-1.28299,0.83441,-1.28299,0.83441,336.277,291.89,1.47644,0.448584,136.151,44.7628,1.26623,-1.66739,111.709,350.811,
1.26369,82.6062,139.326,139.326,82.6062,1.79572,-1.01555,-1.01555,1.79572,56.7633,463.806,3.16235,0.780167,113.109,58.6654,1.26369,-2.32194,58.6286,502.478,
-2.01541,133.302,162.453,162.453,133.302,0.215249,0.311201,0.311201,0.215249,128.197,266.901,4.01768,-0.0959521,244.94,63.8184,-2.01541,-0.0509062,305.31,291.564,
1.23177,80.5057,324.35,324.35,80.5057,0.00974235,0.507405,0.507405,0.00974235,276.51,306.679,3.97207,-0.497662,351.067,45.5854,1.23177,-1.02408,365.176,383.009,
-2.37284,89.611,55.121,89.611,55.121,0.984507,-1.84274,0.984507,-1.84274,81.972,296.837,2.02666,-0.858229,110.977,69.973,-2.37284,1.1615,53.1856,530.047,
-0.19091,240.125,426.212,426.212,240.125,-0.751464,0.897074,0.897074,-0.751464,191.137,868.673,3.00505,-0.14561,155.684,65.4241,-0.19091,0.448004,101.194,207.564,
1.00088,45.3628,116.992,116.992,45.3628,0.128992,-2.05817,-2.05817,0.128992,76.1995,240.457,2.78287,-1.92918,131.658,80.9217,1.00088,-1.07544,61.2873,326.413,
-1.62432,48.6022,22.5368,48.6022,22.5368,0.198627,-0.654267,0.198627,-0.654267,31.7298,70.002,2.58785,-0.45564,191.609,122.647,-1.62432,1.41002,76.3543,731.904,
-2.06117,37.2571,34.1629,37.2571,34.1629,-1.52349,2.27139,-1.52349,2.27139,42.6902,239.514,4.42042,-0.747897,140.722,66.3145,-2.06117,2.19522,113.175,818.571,
0.580662,106.822,167.289,167.289,106.822,0.951533,0.374822,0.374822,0.951533,63.3091,277.919,3.00118,0.576711,199.851,128.666,0.580662,0.588193,142.613,296.15,
2.03694,31.8793,45.1981,45.1981,31.8793,1.6999,-1.98426,-1.98426,1.6999,14.9955,245.427,3.32336,-0.284357,86.3793,84.2746,2.03694,-1.52313,28.9547,519.657,
-1.676,118.919,25.984,118.919,25.984,-0.743655,2.67976,-0.743655,2.67976,140.331,300.011,0.661594,-1.9361,211.416,52.2704,-1.676,1.5061,188.13,528.195,
-1.19202,34.4818,82.5656,82.5656,34.4818,-1.98952,1.56966,1.56966,-1.98952,57.6653,323.712,2.5358,0.419853,157.052,38.0696,-1.19202,2.3132,125.434,457.942,
-0.906736,203.294,310.082,310.082,203.294,-1.38346,0.35075,0.35075,-1.38346,176.377,688.892,2.57494,1.03271,66.9593,66.0208,-0.906736,0.941515,27.0495,192.323,
1.67187,69.3667,126.473,126.473,69.3667,0.74484,-0.952115,-0.952115,0.74484,57.1356,258.896,3.16122,-0.207275,107.25,31.9193,1.67187,-1.71663,76.0215,329.293,
0.628808,104.483,290.034,290.034,104.483,0.147087,0.406529,0.406529,0.147087,305.084,254.203,1.60315,-0.259442,327.634,161.307,0.628808,0.849115,396.342,290.991,
-1.13709,36.7195,76.0166,76.0166,36.7195,-0.450096,-1.40791,-1.40791,-0.450096,52.3009,112.857,2.47614,-0.95781,262.261,129.813,-1.13709,0.584305,139.936,512.526,
-1.44665,65.5406,135.872,135.872,65.5406,0.661102,-0.501895,-0.501895,0.661102,159.8,168.808,1.41411,0.159208,344.543,257.484,-1.44665,0.877611,94.9263,1044.7,
-1.7886,49.7993,138.798,138.798,49.7993,-0.695145,1.03407,1.03407,-0.695145,98.1572,228.68,2.63833,-0.338921,111.353,79.7061,-1.7886,1.40678,78.5456,479.386,
1.32938,60.1703,94.3766,94.3766,60.1703,0.615067,-0.111505,-0.111505,0.615067,44.1059,158.34,3.51321,0.503562,223.648,206.429,1.32938,-0.707532,38.2959,671.766,
0.376194,123.791,94.4894,123.791,94.4894,0.86342,0.4291,0.86342,0.4291,39.4616,219.842,2.89659,0.43432,127.146,99.15,0.376194,0.00304766,53.3475,224.179,
